SrNo,CensusCode,Load,VillageName
4841,560109,1559.01,Kanadi Borgaon
4842,560557,589.85972,Kanegaon
4843,560651,628.83,Kanheri
4844,560953,1346.18,Karadkhed
4845,560645,1011.53,Karajgaon
4846,560433,567.55,Karanji
4847,560549,399.7843976,Karewadi
4848,560098,1294.93,Karkatta
4849,561001,347.93,Karkheli
4850,560708,2945.01,Karla
4851,560133,854.97,Karsa
4852,561005,335.79,Karwandi
4853,560876,1019.766638,Kasar Balkunda
4854,560164,986.43,Kasargaon
4855,560127,7771.61,Kasar Jawala
4856,560185,1031.28,Kasarkheda
4857,560861,1280.333362,Kasarshirshi
4858,561009,106.1891686,Kashiram / Somlatanda
4859,560982,301.83,Kasral
4860,560785,184.4087512,Katejawalga
4861,560134,3614.818196,Katgaon
4862,560181,704.23,Katpur
4863,560411,235.11,Kaudgaon
4864,561018,600.8476508,Kaulkhed
4865,560180,1896.16,Kavha
4866,560696,899.08,Kawali
4867,560893,867.35,Kawathala
4868,560478,217.5527254,Kawathali
4869,560595,659.41,Kawtha Kej
4870,560632,457.77,Kawtha Latur
4871,560786,343.7715743,Kedarpur
4872,560418,486.2756175,Kekat Sindgi
4873,560754,1463.34,Kelgaon
4874,560462,543.18,Kendrewadi
4875,560305,335.36,Kendrewadi
4876,560779,485.04,Khadak Umarga
4877,560172,1462.3,Khadgaon
4878,560281,1255.551152,Khalangri
4879,560222,384.95,Khanapur
4880,560640,1388.06,Khanapur
4881,560303,394.85,Khanapur (Mohgaon)
4882,560099,1842.6,Khandala
4883,560318,1629.056738,Khandali
4884,560176,4048.54,Khandapur
4885,560399,441.93,Kharabwadi
4886,560269,2796.747263,Kharola
4887,560664,155.15,Kharosa
4888,560967,320.9,Kherda Kh.
4889,560170,1116.72,Khopegaon
4890,560183,1090.71,Khulgapur
4891,560635,1115.904248,Khuntegaon
4892,560094,856.82,Khuntephal
4893,560639,408.34,Khurdwadi
4894,560719,4126.115548,Killari
4895,560721,188.13,Killariwadi
4896,560299,3760.156596,Kingaon
4897,560404,618.2,Kinikadu
4898,560662,2507.062461,Kininawre
4899,560653,1181.96,Kinithot
4900,560942,256.3963102,Kiniyalladevi
4901,560979,344.83,Kodali
4902,560829,1240.88,Kokalgaon
4903,560375,391.53,Kokanga
4904,560234,1077.14,Kolgaon
4905,560436,362.53,Kolnoor
4906,560192,823.11,Kolpa
4907,560293,699.71,Kolwadi
4908,560457,242.09,Konali Dongar
4909,560912,289.6322929,Konali (N)
4910,560304,995.31,Kopra
4911,560880,1171.63,Korali
4912,560611,1318.54,Korangala
4913,560274,2320.711804,Kostagaon
4914,560805,372.15,Koyachiwadi
4915,560135,796.54,Krishnanagar
4916,560946,227,Kshetrafal
4917,560224,629.51,Kumbhari
4918,560271,820.96,Kumbharwadi
4919,560988,162.9214351,Kumdal
4920,560940,165.2185649,Kumdhal (her)
4921,560707,782.97,Kumtha
4922,560410,1600.35,Kumtha (bk)
4923,560950,1176.36,Kumtha Kh.
4924,560430,628.43,Kunki
4925,560275,295.16,Lahanewadi
4926,560213,985.29,Lakhamapur
4927,560598,1130.61,Lakhangaon
4928,560565,538.79,Lakkadjawalga
4929,560434,408.21,Lali Bk.
4930,560455,160.3368674,Lali Kh.
4931,560759,1999.67,Lambota
4932,560675,3692.7,Lamjana
4933,560360,471.52,Lanji
4934,560937,1178.704718,Lasona
4935,560522,1152.2,Latur Road
4936,560166,2064.24,Latur (rural)
4937,560328,131.4,Lendhegaon
4938,560842,795.4866687,Limbala
4939,560711,1700.713331,Limbala Dau
4940,560539,1160.69675,Limbalwadi
4941,560987,219.02,Limbgaon
4942,560383,424.6,Lingdhal
4943,560650,1484.35,Lodga
4944,560997,2492.22,Lohara
4945,560698,574.07,Lohta
4946,561014,5119.99,Loni
4947,560724,134.8492311,Macharatwadi
4948,560835,1828.21,Madansuri
4949,561020,560.42,Madlapur
4950,560381,362.46,Mahadeowadi
4951,560907,289.55,Mahadevwadi
4952,560994,391.8533962,Mahadevwadi
4953,560529,205.44,Mahadol
4954,560517,1542.575327,Mahalangra
4955,560542,278.16,Mahalangra  Wadi
4956,560463,1296.32,Mahalungi
4957,560197,359.73,Mahamdapur
4958,560157,2740.548289,Mahapur
4959,560167,669.23,Maharanapratapnagar (N.V.)
4960,560400,939.19,Makani
4961,560277,579.2,Makegaon
4962,560770,632.0538788,Makni
4963,560821,838.47,Malegaon [je]
4964,560869,846.14,Malegaon (kalyani)
4965,560364,376.01,Malegaon Kh.
4966,561019,550.2669254,Malewadi
4967,560438,754,Malihapparga
4968,561015,390.4652762,Malkapur
4969,560699,1654.21727,Malkondji
4970,560989,267.57,Mallapur
4971,560775,92.65076886,Malradwadi
4972,560687,945.1977415,Malubra
4973,560184,734.1,Malwati
4974,560885,172.02,Mamdapur
4975,560884,590.33,Mamdapur
4976,560763,603.5756171,Manathpur
4977,560378,451.77,Mandni
4978,560513,432.3491654,Mandurki
4979,560818,990.74,Mane Jawalga
4980,560772,133.5404431,Mangalwedwadi
4981,560353,154.2,Mangdari
4982,560456,1201.086157,Mangrul
4983,560142,22741.42286,Manjari
4984,560980,215.63,Manjari
4985,560722,778.5638433,Manjrul
4986,560309,365.12,Mankhed
4987,560913,325.9,Manki
4988,560251,524.92,Manusmarwadi
4989,561017,790.89,Maroti Tanda
4990,560441,280.16,Marsangvi
4991,560349,1809.59,Marshiwani Tanda
4992,560117,1647.54,Masala
4993,560735,1305.04,Masalga
4994,560686,506.9558161,Masalga Kh.
4995,560506,511.0925764,Mashanerwadi
4996,560769,246.6460828,Masobawadi
4997,560678,1280.42,Masurdi
4998,560095,1861.4,Matephal
4999,560697,3709.872049,Matola
5000,560344,536.18,Mawalgaon
5001,560384,296.88,Methi
5002,560450,150.38,Mewapur
5003,560882,979.4,Mirgan Halli
5004,560706,1317.647941,Mogarga
5005,561029,589.77,Mogha
5006,560355,374.95,Mogha
5007,560519,194.7549427,Mohadal
5008,560523,209.5150573,Mohanal
5009,560301,371.05,Mohgaon
5010,560287,720.56,Mohgaon (talni)
5011,560292,288.69,Molwan
5012,560397,312.12,Morewadi
5013,560956,139.8477385,Mortalwadi
5014,560974,147.8622615,Mortalwadi (N)
5015,560212,1329.21,Morwad
5016,560216,786.45,Motegaon
5017,560761,450.4557372,Mubarakpur
5018,560827,1499.746465,Mudgad [ekoji]
5019,560859,2588.299943,Mudgad Ramling
5020,560660,158.9241637,Mugalewadi
5021,560737,748.96,Mugaon
5022,560386,332.6,Mulki
5023,560544,484.52,Murambi
5024,560260,644.62,Murdhav
5025,560144,847.52,Murud  Akola
5026,560096,11155.91,Murud Bk.
5027,560204,1501.39,Mushirabad
5028,560249,646.64,Muslewadi
5029,560976,233.5894921,Mutalgaon
5030,560826,1156.7,Nadi Hattarga
5031,560791,603.302328,Nadiwadi
5032,560496,250.85,Nagadarwadi
5033,561010,764.6321288,Nagalgaon
5034,560225,174.45,Nagapur
5035,560684,4474.537539,Nagarsoga
5036,560528,502.13,Nageshwadi
5037,560561,838.22,Nagewadi
5038,560911,226.18,Nagral
5039,560316,614.36,Nagthana
5040,560890,241.13,Nagtirthawadi
5041,560138,706.8072176,Nagzari
5042,560319,647.06,Nagzari
5043,560594,349.25,Naholi
5044,560489,756.4656254,Naigaon
5045,560538,5713.990054,Nalegaon
5046,560975,1845.7,Nalgir
5047,560727,1887.700759,Nanand
5048,560159,1419.680249,Nandgaon
5049,560483,650.43,Nandgaon
5050,560370,397.32,Nandura Bk.
5051,560366,1222.2,Nandura Kh.
5052,560712,3101.25273,Nandurga
5053,560250,366.4,Narvatwadi
5054,560296,437.56,Narwatwadi
5055,560972,654.32,Nawandi
5056,560265,88.53171071,Nehru Nagar
5057,560919,566.9277154,Neknal
5058,560881,1437.55,Nelwad
5059,561022,544.2183956,Netragaon
5060,561037,6388.002441,Nideban (CT)
5061,560762,86.58671317,Nilanga Rural
5062,560091,687.52,Nilkanth
5063,560848,122.5,Nilkanthwadi
5064,560774,2610.742881,Nitur
5065,560232,2072.47,Niwada
5066,560102,6854.94,Niwali
5067,560175,633.61,Pakharsangvi
5068,560764,464.69,Palapur
5069,560214,676.53,Palsi
5070,560560,282.92,Pandharwadi
5071,560247,4385.88,Pangaon
5072,560331,119.8,Par
5073,560314,405.87,Parchanda
5074,560709,723.1904271,Pardhewadi
5075,560252,961.21,Patharwadi
5076,560313,305.4,Patoda
5077,560432,428.71,Patoda Bk.
5078,560437,146.72,Patoda Kh.
5079,560178,1288.59,Peth
5080,560248,708.55,Phawde Wadi
5081,560088,1742.67,Pimpalgaon Amba
5082,560831,182.17,Pimpalwadi [je]
5083,561007,1045.64,Pimpri
5084,560118,1227.648905,Pimpri Amba
5085,560643,85,Pirangaj Wadi
5086,560875,331.14,Pirupatelwadi
5087,560794,65,Pirwadi
5088,560228,884.2870708,Poharegaon Tanda
5089,560227,2333.832929,Pohregaon
5090,560502,11,Rachannawadi
5091,560160,647.3975974,Raiwadi
5092,560461,769.77,Raiwadi
5093,560669,366.7024026,Rajewadi
5094,560806,168.48,Rajewadi
5095,560460,554.58,Rajewadi
5096,560322,145.6,Ralga
5097,560132,2708.68,Ramegaon
5098,560663,1109.9,Ramegaon
5099,560125,1659.2,Rameshwar
5100,560830,343.47,Ramtirth
5101,560705,155.15,Ramwadi
5102,560270,516.6271033,Ramwadi
5103,560469,101.96,Ramwadi
5104,560246,129.8025597,Ramwadi (Pangaon)
5105,560198,319.49,Ramzanpur
5106,560567,460.48,Rapka
5107,560752,1656.27,Rathoda
5108,561036,639.37,Rawangaon
5109,560440,562.67,Rawankola
5110,560262,6192.393156,Renapur
5111,560617,157.5,Ringani
5112,560532,1087.96,Rohina
5113,560337,438.71,Rudha
5114,560958,123.19,Rudrawadi
5115,560323,869.48,Rui
5116,560124,636.47,Rui
5117,560339,89.6,Rui Tanda
5118,560263,182.601827,Rupchand Nagar
5119,560852,447.4140612,Sabitwadi
5120,560156,1498.55,Sai
5121,560147,2076.91,Sakhara
5122,560559,2849.33,Sakol
5123,560389,117.78,Salgara
5124,560207,972.6008629,Salgara Bk.
5125,560205,806.1591371,Salgara Kh.
5126,560141,1115.38,Samangaon
5127,560612,1224.94,Samdarga
5128,560257,1419.65,Samsapur
5129,560530,252.4,Sandol
5130,560924,241.8483792,Sangam
5131,560804,5,Sangaraddiwadi
5132,560230,10,Sangvi
5133,560588,536.59,Sangvi (Ghugi)
5134,560825,1618.81,Sangvi [je]
5135,560324,891.5332495,Sangvi (sunegaon)
5136,560500,414.78,Sangyachiwadi
5137,560700,558.27,Sankral
5138,560490,465.79,Saranwadi
5139,560872,466.81,Sardarwadi
5140,560714,691.19,sarni
5141,560282,554.43,Sarola
5142,560193,1003.93,Sarola
5143,560648,1619.12,Sarola
5144,560572,245.112446,Sarpharajpur
5145,560113,1034.6,Sarsa
5146,560828,2130.63,Sarwadi
5147,560311,392.5272746,Satala
5148,560992,655.7,Satala Bk
5149,560599,512.14,Satdharwadi
5150,560600,1122.13,Satdharwadi Laman Tanda
5151,560757,589.14,Sawangira
5152,560545,221.6125162,Sawargaon
5153,560151,1935.397681,Sawargaon
5154,560915,625.3174838,Sawargaon
5155,560368,1186.83,Sawargaon Rokda
5156,560405,1097.14,Sawargaon Thot
5157,560814,1599.3,Sawari
5158,560279,360.19,Saygaon
5159,560892,477.38,Sayyadpur
5160,560288,355.93,Sayyadpur Bk.
5161,560394,250.0913255,Sayyadpur (kh)
5162,560636,2753.949786,Selu
5163,560347,174.1,Senkud
5164,560111,7814.779856,Sevadasnagar
5165,560220,184.0626416,Sevalalnagar
5166,560242,214.7397485,Seva Nagar
5167,560993,866.4666038,Shambhu Umarga
5168,560747,2382.166748,Shedol
5169,560999,683.18,Shekapur
5170,560413,831.51,Sheldara
5171,560499,1656.81,Shelgaon
5172,560819,1095.01,Shelgi
5173,561024,444.25,Shelhal
5174,560201,695.9286388,Shelu Bk.
5175,560268,597.8837124,Shelu Kh.
5176,560738,650.86,Shend
5177,560556,795.36028,Shend (Daithana)
5178,560335,539.99,Shendri
5179,560348,589.43,Shenni
5180,560226,1494.52,Shera
5181,560749,1190.052627,Shindi Jawalga
5182,560879,735.35,Shiradhon
5183,560093,2441.037026,Shirala
5184,560507,777.38,Shirnal
5185,561026,1150.28,Shirol
5186,560782,275.9784257,Shirol
5187,560562,727.217537,Shirur Anantpal
5188,560391,7696.193826,Shirur Tajband
5189,560789,656.9,Shiur
5190,560154,1304.5,Shiur
5191,560927,35.1,Shivajinagar Tanda
5192,560451,231.55,Shivajinagar Tanda (N.V.)
5193,560629,1452.845939,Shivani Bk.
5194,560202,1151.449738,Shivani Kh.
5195,560743,1273.27,Shivani (ko)
5196,560667,1305.982723,Shivani Lakh
5197,560412,1557.32,Shivankhed (kh)
5198,560608,2262.07,Shivli
5199,560547,1619.33,Shivpur
5200,560477,200.8547937,Shiwani Majra
5201,560480,1481.23,Shiwankheda Bk.
5202,560190,283.07,Shriramnagar.
5203,560174,1170.82,Shyamnagar
5204,560169,930.9367748,Sikandarpur
5205,560624,194.8491692,Sindala Jahagir
5206,560615,10,Sindala Lohara
5207,560613,527.76,Sindalwadi
5208,560354,464.58,Sindgi Bk.
5209,560352,332.4243825,Sindgi Kh.
5210,560231,1604.622737,Sindhgaon
5211,560935,495.75,Sindhikamth
5212,560766,964.23,Sindhkhed
5213,560822,380.97,Singnal
5214,560710,848.7527049,Sirsal
5215,560800,223.46,Sirshi  (Hangarga)
5216,560182,1183.33,Sirsi
5217,561013,841.33,Somnathpur
5218,560194,1082.086604,Sonavati
5219,560734,651.0393587,Sonesangvi
5220,560306,739.8032897,Sonkhed
5221,560815,747.61,Sonkhed
5222,560435,933.87,Sonwala
5223,560345,342.86,Sora
5224,560414,168.67,Sorga
5225,560543,1761.57,Sugaon
5226,560963,486.5823492,Sukani
5227,560273,144.47,Sukani
5228,560446,454.7852063,Sulhali
5229,560554,187.2993397,Sumthana
5230,560334,649.66,Sumthana
5231,560981,290.3814918,Sumthana
5232,560256,740.1,Sumthana
5233,560338,615.7977175,Sunegaon (sangvi)
5234,560336,302.8222825,Sunegaon (shendri)
5235,560123,674.42,Tadki
5236,561035,155.51,Tadlapur
5237,560820,1087.23,Tadmugli
5238,560811,2110.56,Tagarkheda
5239,560739,316.3479535,Tajpur
5240,560619,1746.13,Taka
5241,560254,428.73,Takalgaon
5242,560110,2425.95,Takalgaon
5243,560315,717.5955408,Takalgaon (Kam)
5244,560333,186.1831011,Takalgaon (senkud)
5245,560503,301.8174793,Takalgaon (Shelgaon)
5246,560136,961.96,Takali Bardpur
5247,560107,1062.214473,Takali Shiradhon
5248,560983,300.45,Takali (udgir)
5249,560905,943.86,Takali (walandi)
5250,560867,613.65,Takli
5251,560717,1848.503043,Talani
5252,560720,326.2969568,Talani Laman Tanda
5253,560365,833.6621561,Talegaon
5254,560889,1666.317844,Talegaon (bhogeshwar)
5255,560573,848.78,Talegaon Bori
5256,560586,837.74,Talegaon (de)
5257,560514,123.399209,Talghal
5258,560768,828.03,Talikhed
5259,560286,1025.18,Talni
5260,560871,1650.5,Tambala
5261,560870,354.46,Tambalwadi
5262,560668,848.2,Tambarwadi
5263,560809,526.26,Tambarwadi
5264,560359,422,Tambat Sangvi
5265,560112,1107.86,Tandulja
5266,560140,697.7141777,Tandulwadi
5267,560240,1059.22,Tattapur
5268,560689,949.63,Tavshi Tad
5269,560388,378.04,Telgaon
5270,560356,678.25,Temburni
5271,560568,1122.8,Thergaon
5272,560350,597,Thodga
5273,560377,408.5,Thorliwadi
5274,560558,392.38,Tipral
5275,560403,735.16,Tirth
5276,560511,158.52,Tirthwadi
5277,560443,740.2261141,Tiruka
5278,560515,922.03,Tiwatghal
5279,561016,300.32,Tiwatgyal
5280,560516,532.78,Tiwghal
5281,561032,926.0192238,Togari
5282,560949,1483.375713,Tondar
5283,561028,395.26,Tondchir
5284,560630,272.8,Tondoli
5285,560682,2540.52,Tungi Bk.
5286,560683,153,Tungi Kh.
5287,560733,1019.620641,Tupdi
5288,560566,297.54,Turukwadi
5289,561012,13070.35401,Udgir
5290,560362,110.3569565,Ugilewadi
5291,560533,1703.37,Ujalamb
5292,560320,1642.11,Ujana
5293,560693,3097.37,Ujani
5294,560417,256.89,Umardara
5295,560577,487.337554,Umardara
5296,560199,422.5926097,Umarga
5297,560750,1087.00739,Umarga [hadga]
5298,560387,910.29,Umarga Kort
5299,560943,311.92,Umarga Manna
5300,560421,1776.663771,Umarga Retu
5301,560401,212.4336898,Umarga Yelladevi
5302,560621,606.2,Umbadga Bk.
5303,560637,346.71,Umbadga Kh.
5304,560374,180.44,Unni
5305,560863,1703.303917,Usturi
5306,560597,781.99,Uti Bk.
5307,560153,486.43,Uti Kh.
5308,560670,1411.49,Utka
5309,560244,1104.985184,Vanjarwadi
5310,560308,94.34,Vhotala
5311,560149,1104.85,Vilasnagar
5312,560307,217.5587996,Vilegaon
5313,560921,208.7912004,Vilegaon
5314,560429,590.51,Viral
5315,560321,634.5975889,Wadarwadi
5316,560498,471.5853129,Wadgaon
5317,560748,464.7,Wadgaon
5318,560415,201.2646871,Wadgaon
5319,560965,2369.1,Wadhawana Bk.
5320,560962,853.7,Wadhawana Kh.
5321,560855,21.5,Wadi Hasori
5322,560862,216.19,Wadikasar Shirshi
5323,560746,514.24107,Wadi (shedol)
5324,560090,1268.69,Wadi Wagholi
5325,560605,859.03,Wadji
5326,560931,490.7657999,Wadmurambi
5327,560475,2466.09,Wadwal Nagnath
5328,560926,220.83,Wagadari [walandi]
5329,560986,1684.56,Wagdari
5330,560092,2832.653225,Wagholi
5331,560658,999.53,Wagholi
5332,560472,377.05,Wagholi
5333,560638,11355.99,Wagjewadi
5334,560899,99.97,Wagnalwadi
5335,560395,802.97,Waigaon
5336,560954,861.81,Waigaon
5337,560329,241.16,Wairagadh
5338,560121,571.31,Wakadi
5339,560864,79.44955368,Waksa
5340,560241,578.35,Wala
5341,560895,1934.96,Walandi
5342,560380,1116.23,Walsangi
5343,560784,357.5,Walsangvi
5344,560217,626.44,Wangdari
5345,560695,1031.94,Wangji
5346,560114,3051.545407,Wanjarkheda
5347,560576,287.18,Wanjarkheda
5348,560115,895.8945933,Wanjarkheda Tanda
5349,560781,223.58,Wanjarwada
5350,560419,1013.75,Wanjarwada
5351,560959,170.9542869,Wanjarwadi
5352,560326,870.4,Wanjarwadi
5353,560614,1817.21,Wanwada
5354,560609,986.73,Warwada
5355,560162,603.83,Warwanti
5356,560341,230.88,Warwanti
5357,560340,222.5230435,Warwanti Tanda
5358,560171,516.45,Wasangaon
5359,560646,1580.99136,Yakatpur
5360,560692,1090.827687,Yekambi
5361,560691,253.0270408,Yekambi Laman Tanda
5362,560677,309.2552721,Yekambiwadi
5363,560834,583.5243829,Yelamwadi
5364,560718,122.282463,Yelavat
5365,560427,191.82,Yeldara
5366,560295,524.7,Yeldarwadi
5367,560656,1112.34,Yeli
5368,560129,1255.800262,Yeli
5369,560844,779.8,Yelnur
5370,560616,1253.656313,Yelori
5371,560610,395.443687,Yeloriwadi
5372,561031,615.49,Yenki
5373,560453,163.25,Yeori
5374,560647,994.7,Yerandi
5375,560552,1979.05,Yerol
5376,560332,405.6,Yertar
5377,560285,457.01,Yeshwant Wadi
5378,560755,814.5755049,Zari
5379,560467,1722.34,Zari Bk
5380,560468,615.6545907,Zari Kh.
5382,802841,7542.436174,Ahmadpur (M Cl)
5383,802842,166.3104463,Ausa (M Cl)
5384,802843,10693.51379,Nilanga (M Cl)
5385,802844,3632.393545,Udgir (M Cl)
5386,802745,3636.27,Kandhar (M Cl)
5387,802744,14826.86,Loha (M Cl)
5388,802743,2363.14,Biloli (M Cl)
5389,802742,729.4396902,Kundalwadi (M Cl)
5390,802741,7381.23496,Dharmabad (M CI)
5391,802740,608.4024099,Peth Umri (M Cl)
5392,802739,5693.4,Bhokar (M Cl)
5393,802738,5014.660169,Mukhed (MCI)
5394,802736,449.0690274,Hadgaon (MCI)
5395,802735,7960.155349,Kinwat (MCl)
5396,545707,657.29,Bijalwadi
5397,545706,337.98,Kanmarpali
5398,545705,632.6109729,Yedur
5399,545704,241.6390271,Yedur Kh. 
5400,545703,516.8,Ramtapur
5401,545702,251.86,Kokalgaon
5402,545701,444.73,Khutmapur
5403,545700,113.06,Somur
5404,545699,243.39,Gogala Govind Tanda
5405,545698,130.61,Manur Bk.
5406,545697,795.59,Bembra
5407,545696,528.95,Bhutan Hipparga
5408,545695,277.59,Chavanwadi 
5409,545694,1516.11,Hanegaon
5410,545693,242.41,Kamajiwadi
5411,545692,645.28,Kudali
5412,545691,925.62,Wazar
5413,545690,250.76,Kabirwadi
5414,545689,586.35,Shilwani
5415,545688,106.81,Tumbarpalli
5416,545687,387.81,Loni
5417,545686,207.83,Mangajiwadi
5418,545685,340.17,Ambulga
5419,545684,377.84,Martoli
5420,545683,217.38,Hali
5421,545682,109.44,Kshirsamudra
5422,545681,336.4927181,Malegaon (M)
5423,545680,471.35,Kini
5424,545679,51.12,Kinitanda 
5425,545678,276.86,Davangir
5426,545677,60.81,Pujarwadi
5427,545676,49.57,Takali Jahagir
5428,545675,329.21,Zari
5429,545674,1161.68,Markhel
5430,545673,487.69,Walag
5431,545672,962.31,Karadkhed
5432,545671,389.74,Kedarkunta
5433,545670,177.35,Pendpalli
5434,545669,246.96,Yergi
5435,545668,718.46,Devapur
5436,545667,186.57,Shivani
5437,545666,121.51,Kathewadi
5438,545664,682.62,Gavandgaon
5439,545663,230.22,Borgaon
5440,545662,98.47,Wadikarkhed
5441,545661,177.37,Amdapur
5442,545660,281.43,Daregaon
5443,545659,54.07168741,Mengapur (D)
5444,545658,34.9,Sangvi  Karadkhed
5445,545657,426.53,Kavalgaon
5446,545656,322.38,Ballur
5447,545655,181.42,Kutub Shahapurwadi
5448,545654,199.36,Hotal
5449,545653,201.12,Nagral
5450,545652,216.76,Bhaktapur
5451,545651,130.74,Pimpalgaon
5452,545650,181.9700221,Rampur Bk.
5453,545649,197.49,Lingankerur
5454,545648,156.44,Karegaon
5455,545647,55.62299515,Mailapur (D)
5456,545646,250.25,Chakur
5457,545645,314.81,Dhosni
5458,545644,482.88,Balegaon
5459,545643,318.3,Bhokaskheda
5460,545642,188.23,Sundgi Kh.
5461,545641,218.93,Bomnali
5462,545640,338.27,Hawarga
5463,545639,176.79,Sundgi  Bk.
5464,545638,93.53,Hanuman Hipparga
5465,545637,84.8,Takli Walag
5466,545636,160.7248276,Kurudgi Kh.
5467,545635,505.1351724,Kurudgi Bk
5468,545634,29.23172285,Narangal Kh
5469,545633,205.04,Mandgi
5470,545632,177.17,Thadi Sawargaon
5471,545631,993.43,Sangvi Umar
5472,545630,863.19,Mendankallur
5473,545629,1556.38,Tamlur
5474,545628,429.8782772,Narangal Bk.
5475,545627,33.91,Sujayatpur
5476,545626,906.51,Shahapur
5477,545625,42.08,Kare Malkapur
5478,545624,266.64,Shelgaon
5479,545623,256.7,Shekhapur
5480,545622,403.59,Shevala
5481,545621,118.98,Nandur
5482,545620,744.3225704,Alur
5483,545619,363.75,Kotekallur
5484,545618,150.0384476,Rampur P.shahapur
5485,545617,164.9,Limba
5486,545616,151.08,Tupshelgaon
5487,545615,361.5765264,Kavalgadda
5488,545614,242.48,Bhayegaon
5489,545613,49.35,Shiv  Achegaon
5490,545612,259.26,Achegaon
5491,545611,30.13292006,Malkapur
5492,545610,475.6631855,Degaon Bk.
5493,545609,735.21,Tadkhel
5494,545608,36.3,Alapur
5495,545607,46.78728188,Malegoan
5496,545606,214.1870049,Takli Bagam
5497,545605,71.76681445,Degaon Kh
5498,545604,352.04,Munjalga
5499,545603,412.11,Chainpur
5500,545602,414.19,Antapur
5501,545601,10664.9293,Khanapur
5502,545600,170.12,Ibrahimpur
5503,545599,91.2,Nipani Savargaon
5504,545598,427.32,Wannali
5505,545597,236.53,Wazarga
5506,545596,259.64,Lakhkha
5507,545595,308.94,Sugaon
5508,545594,0.9,Apsavargaon
5509,545593,371.42,Manshakarga
5510,545592,114.0104976,Hangarga Kh.
5511,545591,176.3,Bennal
5512,545590,36.92,Sawali
5513,545589,38.09,Savarmal
5514,545588,303.93,Khatgaon P.Mu.
5515,545586,338.16,Degaon
5516,545585,352.21,Paratpur
5517,545584,708.530475,Wandgir
5518,545583,294.41,Lakhmapur
5519,545582,435.29,Itgyal P.Mu.
5520,545581,65.06,Andegaon
5521,545580,59.52,Andegaonwadi
5522,545579,1056.19,Gojegaon
5523,545578,99.24,Kotgyalwadi
5524,545577,344.65,Gonegaon
5525,545576,201.77,Marajwadi
5526,545575,43.67,Ravangaon
5527,545574,82.85,Bhatapur P.Mu.
5528,545573,161.3677311,Bhaswadi
5529,545572,936.07,Mukramabad
5530,545571,416.9958045,Walanki
5531,545570,572.8907226,Bamni
5532,545569,607.97,Ravi
5533,545568,189.0515143,Nagral
5534,545567,480.07,Halni
5535,545566,399.7976309,Chinchgaon
5536,545565,192.22,Ravankola
5537,545564,1033.970283,Dapka Gundopant
5538,545563,358.64,Tagyal
5539,545562,509.31,Kalambar
5540,545561,490.45,Hatral
5541,545559,187.28,Nivali
